backend,snr_db,profile,attack,attack_profile,n,n_clean_correct,n_attacked_correct,n_attack_success,mean_linf,mean_l2,clean_acc_pct,attacked_acc_pct,cond_asr_pct,cond_asr_ci95_lo_pct,cond_asr_ci95_hi_pct
NPU,-8,pgd/eps0.03,pgd,eps0.03,110,41,14,38,0.0010929606294004918,0.01553938590328797,37.27272727272727,12.727272727272727,92.6829268292683,80.57225998278872,97.48026267474359
NPU,-8,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,41,14,39,0.0010929607294118346,0.016360491124743717,37.27272727272727,12.727272727272727,95.1219512195122,83.86073303764864,98.65193377174265
NPU,-8,difgsm/eps0.03_default,difgsm,eps0.03_default,110,41,21,37,0.0010929607653947528,0.01644784813238811,37.27272727272727,19.090909090909093,90.2439024390244,77.45202448096946,96.14035402470385
NPU,-8,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,41,13,39,0.0010929607399950446,0.01652744799344372,37.27272727272727,11.818181818181818,95.1219512195122,83.86073303764864,98.65193377174265
NPU,-8,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,41,16,39,0.0010929607145953371,0.01662275831807739,37.27272727272727,14.545454545454545,95.1219512195122,83.86073303764864,98.65193377174265
NPU,-8,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,41,14,39,0.0010929606727916564,0.015622385278005446,37.27272727272727,12.727272727272727,95.1219512195122,83.86073303764864,98.65193377174265
NPU,-8,tpgd/eps0.03_default,tpgd,eps0.03_default,110,41,33,23,0.0010929606701458544,0.015673230275173037,37.27272727272727,30.0,56.09756097560976,41.0402651517573,70.11009522789017
NPU,-8,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,41,21,34,0.0003587031776656479,0.004537616691283563,37.27272727272727,19.090909090909093,82.92682926829268,68.73709004537024,91.4748560047261
NPU,-8,deepfool/package_default,deepfool,package_default,110,41,29,25,0.0006003040439364117,0.0027823638937681827,37.27272727272727,26.36363636363636,60.97560975609756,45.72658389869256,74.3440647846729
NPU,-8,fab/eps0.005,fab,eps0.005,110,41,37,9,4.953462815715336e-05,0.0007591752862584586,37.27272727272727,33.63636363636363,21.951219512195124,12.003040155386346,36.70530209823529
NPU,-8,fab/eps0.01,fab,eps0.01,110,41,35,16,0.00012128662757192072,0.0018078756262329305,37.27272727272727,31.818181818181817,39.02439024390244,25.65593521532712,54.27341610130745
NPU,-8,fab/eps0.03,fab,eps0.03,110,41,31,21,0.00019360749548382727,0.002838212782142485,37.27272727272727,28.18181818181818,51.21951219512195,36.48425931586519,65.7458127600643
NPU,-8,square/eps0.03_default,square,eps0.03_default,110,41,25,30,0.0010929607786237673,0.017444265710020557,37.27272727272727,22.727272727272727,73.17073170731707,58.066174723997065,84.30519471866332
NPU,-8,apgd/eps0.03_default,apgd,eps0.03_default,110,41,18,39,0.0010929606664417282,0.01580834056843406,37.27272727272727,16.363636363636363,95.1219512195122,83.86073303764864,98.65193377174265
NPU,-8,apgdt/eps0.03_default,apgdt,eps0.03_default,110,41,16,37,0.0010929603373038682,0.01317773932929739,37.27272727272727,14.545454545454545,90.2439024390244,77.45202448096946,96.14035402470385
NPU,-8,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,41,15,39,0.0010929606944872362,0.015815174181691576,37.27272727272727,13.636363636363635,95.1219512195122,83.86073303764864,98.65193377174265
NPU,-8,ead/package_default,ead,package_default,110,41,35,21,0.001646789784056339,0.0034624415754395646,37.27272727272727,31.818181818181817,51.21951219512195,36.48425931586519,65.7458127600643
NPU,-8,ALL/ALL_24,ALL,ALL_24,2640,984,565,726,0.0008372201274609889,0.011268951704950065,37.27272727272727,21.401515151515152,73.78048780487805,70.94364119052162,76.43237536921833
NPU,-6,fgsm/eps0.005,fgsm,eps0.005,110,51,41,20,0.00018000712470061272,0.002873686730692282,46.36363636363636,37.27272727272727,39.21568627450981,27.027144858027697,52.91508877483494
NPU,-6,fgsm/eps0.01,fgsm,eps0.01,110,51,35,30,0.0003600119120991227,0.005746881401335601,46.36363636363636,31.818181818181817,58.82352941176471,45.16509274741746,71.24580700751311
NPU,-6,fgsm/eps0.03,fgsm,eps0.03,110,51,26,43,0.001080031459621861,0.01723224248059766,46.36363636363636,23.636363636363637,84.31372549019608,71.98929160164018,91.83087411197867
NPU,-6,fgsm/eps0.05,fgsm,eps0.05,110,51,19,47,0.0018000522681342118,0.028704681772399984,46.36363636363636,17.272727272727273,92.15686274509804,81.49980177513918,96.90783038730684
NPU,-6,bim/eps0.03_default,bim,eps0.03_default,110,51,16,49,0.0010800313818352591,0.015279246290976298,46.36363636363636,14.545454545454545,96.07843137254902,86.78345101373473,98.91791437312489
NPU,-6,pgd/eps0.005,pgd,eps0.005,110,51,40,22,0.00018000709559678547,0.0027646913785825526,46.36363636363636,36.36363636363637,43.13725490196079,30.501028092334302,56.73493876494193
NPU,-6,pgd/eps0.01,pgd,eps0.01,110,51,32,33,0.00036001191209912185,0.005405505340207658,46.36363636363636,29.09090909090909,64.70588235294117,50.98580497281073,76.3656946187402
NPU,-6,pgd/eps0.03,pgd,eps0.03,110,51,20,48,0.0010800313204526364,0.01511636677790767,46.36363636363636,18.181818181818183,94.11764705882352,84.07512606105803,97.97937271359478
NPU,-6,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,51,18,48,0.0010800313977100736,0.01609157869930967,46.36363636363636,16.363636363636363,94.11764705882352,84.07512606105803,97.97937271359478
NPU,-6,difgsm/eps0.03_default,difgsm,eps0.03_default,110,51,22,43,0.001080031430518031,0.016174623446369666,46.36363636363636,20.0,84.31372549019608,71.98929160164018,91.83087411197867
NPU,-6,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,51,19,48,0.0010800314019433592,0.016266903340477788,46.36363636363636,17.272727272727273,94.11764705882352,84.07512606105803,97.97937271359478
NPU,-6,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,51,20,48,0.0010800314114682492,0.016412962041795202,46.36363636363636,18.181818181818183,94.11764705882352,84.07512606105803,97.97937271359478
NPU,-6,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,51,14,49,0.0010800313606688355,0.01515666219321159,46.36363636363636,12.727272727272727,96.07843137254902,86.78345101373473,98.91791437312489
NPU,-6,tpgd/eps0.03_default,tpgd,eps0.03_default,110,51,34,29,0.0010800313670187665,0.01528177758340126,46.36363636363636,30.909090909090907,56.86274509803921,43.26506123505807,69.49897190766569
NPU,-6,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,51,27,38,0.0003675866332327965,0.004505967001800352,46.36363636363636,24.545454545454547,74.50980392156863,61.13145589385128,84.4543767587336
NPU,-6,deepfool/package_default,deepfool,package_default,110,51,38,23,0.0006119020542510439,0.0027424174137856213,46.36363636363636,34.54545454545455,45.09803921568628,32.267305011132244,58.61552845835077
NPU,-6,fab/eps0.005,fab,eps0.005,110,51,45,9,4.9159205412820056e-05,0.0007481512215967218,46.36363636363636,40.909090909090914,17.647058823529413,9.5722957258099,30.254405172778036
NPU,-6,fab/eps0.01,fab,eps0.01,110,51,41,16,8.73429160988275e-05,0.001311794537974451,46.36363636363636,37.27272727272727,31.372549019607842,20.327509667785154,45.02725751625032
NPU,-6,fab/eps0.03,fab,eps0.03,110,51,38,20,0.00018573472572657102,0.0026682950374387103,46.36363636363636,34.54545454545455,39.21568627450981,27.027144858027697,52.91508877483494
NPU,-6,square/eps0.03_default,square,eps0.03_default,110,51,30,39,0.0010711892857215727,0.017102718539138563,46.36363636363636,27.27272727272727,76.47058823529412,63.237511863654206,85.99518740113747
NPU,-6,apgd/eps0.03_default,apgd,eps0.03_default,110,51,15,49,0.0010800313162193527,0.015341367538679686,46.36363636363636,13.636363636363635,96.07843137254902,86.78345101373473,98.91791437312489
NPU,-6,apgdt/eps0.03_default,apgdt,eps0.03_default,110,51,24,48,0.0010800311109050583,0.013505279213528695,46.36363636363636,21.818181818181817,94.11764705882352,84.07512606105803,97.97937271359478
NPU,-6,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,51,13,49,0.0010800313405607365,0.015368982319804709,46.36363636363636,11.818181818181818,96.07843137254902,86.78345101373473,98.91791437312489
NPU,-6,ead/package_default,ead,package_default,110,51,38,21,0.0016451161725192143,0.0033260571210120804,46.36363636363636,34.54545454545455,41.17647058823529,28.754192992486892,54.834907252582546
NPU,-6,ALL/ALL_24,ALL,ALL_24,2640,1224,665,869,0.0008274374001881216,0.011047034975917686,46.36363636363636,25.189393939393938,70.99673202614379,68.3919786984545,73.47009862487451
NPU,-4,fgsm/eps0.005,fgsm,eps0.005,110,69,64,17,0.00017263144148847818,0.0027564030405218152,62.727272727272734,58.18181818181818,24.637681159420293,15.989647451132608,35.960886309795214
NPU,-4,fgsm/eps0.01,fgsm,eps0.01,110,69,54,30,0.0003452604797943427,0.005511649198491412,62.727272727272734,49.09090909090909,43.47826086956522,32.43261617876529,55.21180678833044
NPU,-4,fgsm/eps0.03,fgsm,eps0.03,110,69,28,55,0.0010357772714500244,0.016523407154123846,62.727272727272734,25.454545454545453,79.71014492753623,68.77573759423548,87.51078000010621
NPU,-4,fgsm/eps0.05,fgsm,eps0.05,110,69,25,58,0.0017262954455376537,0.027522264793515158,62.727272727272734,22.727272727272727,84.05797101449275,73.66529959201307,90.85826935759813
NPU,-4,bim/eps0.03_default,bim,eps0.03_default,110,69,25,60,0.0010357772232964127,0.01475509908050294,62.727272727272734,22.727272727272727,86.95652173913044,77.03148508859572,92.98345143119515
NPU,-4,pgd/eps0.005,pgd,eps0.005,110,69,64,18,0.00017263140233059638,0.002658573363441922,62.727272727272734,58.18181818181818,26.08695652173913,17.185419574593983,37.51079797142367
NPU,-4,pgd/eps0.01,pgd,eps0.01,110,69,50,33,0.00034526049461083814,0.005209816968999749,62.727272727272734,45.45454545454545,47.82608695652174,36.46852549759774,59.41294882476751
NPU,-4,pgd/eps0.03,pgd,eps0.03,110,69,23,59,0.0010357772037174738,0.0146550688723271,62.727272727272734,20.909090909090907,85.5072463768116,75.33626140708478,91.93299132761629
NPU,-4,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,69,24,59,0.0010357772275296964,0.015505015460604926,62.727272727272734,21.818181818181817,85.5072463768116,75.33626140708478,91.93299132761629
NPU,-4,difgsm/eps0.03_default,difgsm,eps0.03_default,110,69,21,57,0.00103577723864207,0.015486971746114115,62.727272727272734,19.090909090909093,82.6086956521739,72.01615375755637,89.761731406965
NPU,-4,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,69,25,58,0.0010357772349379438,0.015634488018060222,62.727272727272734,22.727272727272727,84.05797101449275,73.66529959201307,90.85826935759813
NPU,-4,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,69,23,59,0.0010357772740958264,0.01572252093729643,62.727272727272734,20.909090909090907,85.5072463768116,75.33626140708478,91.93299132761629
NPU,-4,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,69,23,60,0.0010357771947217464,0.014662101009691253,62.727272727272734,20.909090909090907,86.95652173913044,77.03148508859572,92.98345143119515
NPU,-4,tpgd/eps0.03_default,tpgd,eps0.03_default,110,69,38,36,0.001035777236525428,0.014662246600809371,62.727272727272734,34.54545454545455,52.17391304347826,40.58705117523249,63.53147450240226
NPU,-4,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,69,29,50,0.00040552663466020153,0.005039423750124192,62.727272727272734,26.36363636363636,72.46376811594203,60.952479431466834,81.60561923742567
NPU,-4,deepfool/package_default,deepfool,package_default,110,69,40,37,0.0008292978645344231,0.0034313693109486497,62.727272727272734,36.36363636363637,53.62318840579711,41.97820076036184,64.88600870236277
NPU,-4,fab/eps0.005,fab,eps0.005,110,69,69,8,3.158895521085432e-05,0.0004840040029612774,62.727272727272734,62.727272727272734,11.594202898550725,5.993426545958408,21.24595314916087
NPU,-4,fab/eps0.01,fab,eps0.01,110,69,59,18,8.499920791521115e-05,0.0012679578170192117,62.727272727272734,53.63636363636364,26.08695652173913,17.185419574593983,37.51079797142367
NPU,-4,fab/eps0.03,fab,eps0.03,110,69,37,40,0.00024433104765852,0.0035042644946687274,62.727272727272734,33.63636363636363,57.971014492753625,46.207193076612164,68.89406774138196
NPU,-4,square/eps0.03_default,square,eps0.03_default,110,69,28,51,0.0010260455765422275,0.016378940975766008,62.727272727272734,25.454545454545453,73.91304347826086,62.489202028576315,82.814580425406
NPU,-4,apgd/eps0.03_default,apgd,eps0.03_default,110,69,22,60,0.0010357772333504636,0.014688648198815856,62.727272727272734,20.0,86.95652173913044,77.03148508859572,92.98345143119515
NPU,-4,apgdt/eps0.03_default,apgdt,eps0.03_default,110,69,19,60,0.0010357770200987609,0.01354363633489062,62.727272727272734,17.272727272727273,86.95652173913044,77.03148508859572,92.98345143119515
NPU,-4,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,69,21,60,0.0010357772370545892,0.014721074158495077,62.727272727272734,19.090909090909093,86.95652173913044,77.03148508859572,92.98345143119515
NPU,-4,ead/package_default,ead,package_default,110,69,39,38,0.0017878948975438617,0.003913034520254802,62.727272727272734,35.45454545454545,55.072463768115945,43.378559191253316,66.23133405656112
NPU,-4,ALL/ALL_24,ALL,ALL_24,2640,1656,850,1081,0.0008167120851353185,0.010759915825351862,62.727272727272734,32.196969696969695,65.27777777777779,62.95175672062964,67.53307990474474
NPU,-2,fgsm/eps0.005,fgsm,eps0.005,110,79,76,9,0.0001622281534681509,0.002590529389933382,71.81818181818181,69.0909090909091,11.39240506329114,6.110510202849083,20.254987324963025
NPU,-2,fgsm/eps0.01,fgsm,eps0.01,110,79,57,28,0.0003244541892358082,0.0051804407859559224,71.81818181818181,51.81818181818182,35.44303797468354,25.795240122363012,46.44093107664811
NPU,-2,fgsm/eps0.03,fgsm,eps0.03,110,79,40,49,0.0009733584931712428,0.015533977433700405,71.81818181818181,36.36363636363637,62.0253164556962,51.001667782573044,71.93366905302645
NPU,-2,fgsm/eps0.05,fgsm,eps0.05,110,79,25,61,0.001622264000417788,0.025871005163273984,71.81818181818181,22.727272727272727,77.21518987341773,66.83294466956346,85.07334395837226
NPU,-2,bim/eps0.03_default,bim,eps0.03_default,110,79,28,61,0.0009733584201470873,0.013942994575270153,71.81818181818181,25.454545454545453,77.21518987341773,66.83294466956346,85.07334395837226
NPU,-2,pgd/eps0.005,pgd,eps0.005,110,79,74,11,0.00016222815082234728,0.00250399849398734,71.81818181818181,67.27272727272727,13.924050632911392,7.956458969765406,23.237530523436075
NPU,-2,pgd/eps0.01,pgd,eps0.01,110,79,51,34,0.00032445414478632183,0.004904919814064369,71.81818181818181,46.36363636363636,43.037974683544306,32.69364765548295,54.02799943969628
NPU,-2,pgd/eps0.03,pgd,eps0.03,110,79,30,59,0.0009733583783434027,0.013813778614117297,71.81818181818181,27.27272727272727,74.68354430379746,64.10553271149313,82.97226395105322
NPU,-2,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,79,29,59,0.0009733584370802246,0.01454637002369215,71.81818181818181,26.36363636363636,74.68354430379746,64.10553271149313,82.97226395105322
NPU,-2,difgsm/eps0.03_default,difgsm,eps0.03_default,110,79,31,53,0.0009733584328469364,0.014702844797548876,71.81818181818181,28.18181818181818,67.08860759493672,56.14636997987789,76.44595078650038
NPU,-2,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,79,28,60,0.0009733584233220509,0.01468468883328812,71.81818181818181,25.454545454545453,75.9493670886076,65.46409953317426,84.0279431120668
NPU,-2,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,79,27,60,0.0009733584487217555,0.014827649803324135,71.81818181818181,24.545454545454547,75.9493670886076,65.46409953317426,84.0279431120668
NPU,-2,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,79,27,61,0.0009733583746392791,0.013846394868398205,71.81818181818181,24.545454545454547,77.21518987341773,66.83294466956346,85.07334395837226
NPU,-2,tpgd/eps0.03_default,tpgd,eps0.03_default,110,79,57,34,0.00097335841697212,0.01378701048987828,71.81818181818181,51.81818181818182,43.037974683544306,32.69364765548295,54.02799943969628
NPU,-2,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,79,29,55,0.0005687128395286164,0.0064880488858239885,71.81818181818181,26.36363636363636,69.62025316455697,58.765131671078976,78.65568106068865
NPU,-2,deepfool/package_default,deepfool,package_default,110,79,41,42,0.0013475237816402397,0.005490672361140025,71.81818181818181,37.27272727272727,53.16455696202531,42.27121590709459,63.76439904964211
NPU,-2,fab/eps0.005,fab,eps0.005,110,79,74,6,2.838545498723534e-05,0.00043621185744409325,71.81818181818181,67.27272727272727,7.59493670886076,3.527156793366646,15.595602786361415
NPU,-2,fab/eps0.01,fab,eps0.01,110,79,64,16,8.568839872497724e-05,0.0012760460040685227,71.81818181818181,58.18181818181818,20.253164556962027,12.869001243979506,30.396218162695398
NPU,-2,fab/eps0.03,fab,eps0.03,110,79,52,29,0.00026081009465002083,0.003683210490165129,71.81818181818181,47.27272727272727,36.708860759493675,26.927131273817785,47.72328590788803
NPU,-2,square/eps0.03_default,square,eps0.03_default,110,79,33,49,0.0008943168636918947,0.014273090713402178,71.81818181818181,30.0,62.0253164556962,51.001667782573044,71.93366905302645
NPU,-2,apgd/eps0.03_default,apgd,eps0.03_default,110,79,26,62,0.0009025454600552831,0.012852169192914207,71.81818181818181,23.636363636363637,78.48101265822784,68.21262542258216,86.10790918804824
NPU,-2,apgdt/eps0.03_default,apgdt,eps0.03_default,110,79,21,62,0.0009182394397529208,0.012200756746434234,71.81818181818181,19.090909090909093,78.48101265822784,68.21262542258216,86.10790918804824
NPU,-2,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,79,25,62,0.0009270393839952118,0.013210855018627643,71.81818181818181,22.727272727272727,78.48101265822784,68.21262542258216,86.10790918804824
NPU,-2,ead/package_default,ead,package_default,110,79,51,30,0.002174607618838839,0.005462853444524498,71.81818181818181,46.36363636363636,37.9746835443038,28.066330946973554,48.99833221742695
NPU,-2,ALL/ALL_24,ALL,ALL_24,2640,1896,996,1052,0.0008109884916599896,0.010254604908374047,71.81818181818181,37.72727272727273,55.48523206751055,53.239315772152175,57.70896538981418
NPU,0,fgsm/eps0.005,fgsm,eps0.005,110,84,77,10,0.00014999304601748817,0.0023944777415387465,76.36363636363637,70.0,11.904761904761903,6.5964782536511,20.54510386689315
NPU,0,fgsm/eps0.01,fgsm,eps0.01,110,84,62,27,0.00029998411720782997,0.004788261249830729,76.36363636363637,56.36363636363636,32.142857142857146,23.125977350162447,42.721639268842665
NPU,0,fgsm/eps0.03,fgsm,eps0.03,110,84,34,56,0.0008999486935366826,0.014356646001000247,76.36363636363637,30.909090909090907,66.66666666666666,56.05262279543911,75.82293502682276
