backend,snr_db,profile,attack,attack_profile,topk,n,n_clean_correct,n_attack_success,n_recovered,n_defended_correct,n_retained,n_retained_nodef,n_clean_topk_correct,n_clean_degraded,recovery_pct,recovery_ci95_lo_pct,recovery_ci95_hi_pct,defended_acc_pct,retention_pct,retention_nodef_pct,retention_gain_pp,clean_topk_acc_pct,clean_degradation_pct
CPU,-20,fgsm/eps0.03,fgsm,eps0.03,30,110,11,9,1,11,2,2,12,8,11.11111111111111,1.9890371327130536,43.50062147680601,10.0,18.181818181818183,18.181818181818183,0.0,10.909090909090908,72.72727272727273
CPU,-20,fgsm/eps0.03,fgsm,eps0.03,40,110,11,9,3,12,4,2,8,4,33.33333333333333,12.058159868274293,64.58026525009102,10.909090909090908,36.36363636363637,18.181818181818183,18.181818181818183,7.2727272727272725,36.36363636363637
CPU,-20,fgsm/eps0.05,fgsm,eps0.05,10,110,11,11,0,11,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,10.0,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,fgsm/eps0.05,fgsm,eps0.05,20,110,11,11,1,15,1,0,8,11,9.090909090909092,1.6231752262825971,37.73646254862038,13.636363636363635,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,100.0
CPU,-20,fgsm/eps0.05,fgsm,eps0.05,30,110,11,11,1,8,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,7.2727272727272725,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,fgsm/eps0.05,fgsm,eps0.05,40,110,11,11,1,12,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,10.909090909090908,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,bim/eps0.03_default,bim,eps0.03_default,10,110,11,11,0,12,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,10.909090909090908,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,bim/eps0.03_default,bim,eps0.03_default,20,110,11,11,0,10,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,9.090909090909092,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,bim/eps0.03_default,bim,eps0.03_default,30,110,11,11,1,11,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,10.0,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,bim/eps0.03_default,bim,eps0.03_default,40,110,11,11,1,13,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,11.818181818181818,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,pgd/eps0.005,pgd,eps0.005,10,110,11,1,0,10,0,10,9,11,0.0,0.0,79.34567085261071,9.090909090909092,0.0,90.9090909090909,-90.9090909090909,8.181818181818182,100.0
CPU,-20,pgd/eps0.005,pgd,eps0.005,20,110,11,1,0,8,0,10,8,11,0.0,0.0,79.34567085261071,7.2727272727272725,0.0,90.9090909090909,-90.9090909090909,7.2727272727272725,100.0
CPU,-20,pgd/eps0.005,pgd,eps0.005,30,110,11,1,0,11,3,10,12,8,0.0,0.0,79.34567085261071,10.0,27.27272727272727,90.9090909090909,-63.63636363636364,10.909090909090908,72.72727272727273
CPU,-20,pgd/eps0.005,pgd,eps0.005,40,110,11,1,0,11,6,10,8,4,0.0,0.0,79.34567085261071,10.0,54.54545454545454,90.9090909090909,-36.36363636363637,7.2727272727272725,36.36363636363637
CPU,-20,pgd/eps0.01,pgd,eps0.01,10,110,11,4,0,12,0,7,9,11,0.0,0.0,48.990002040399915,10.909090909090908,0.0,63.63636363636363,-63.63636363636363,8.181818181818182,100.0
CPU,-20,pgd/eps0.01,pgd,eps0.01,20,110,11,4,0,10,0,7,8,11,0.0,0.0,48.990002040399915,9.090909090909092,0.0,63.63636363636363,-63.63636363636363,7.2727272727272725,100.0
CPU,-20,pgd/eps0.01,pgd,eps0.01,30,110,11,4,0,10,2,7,12,8,0.0,0.0,48.990002040399915,9.090909090909092,18.181818181818183,63.63636363636363,-45.45454545454545,10.909090909090908,72.72727272727273
CPU,-20,pgd/eps0.01,pgd,eps0.01,40,110,11,4,0,9,5,7,8,4,0.0,0.0,48.990002040399915,8.181818181818182,45.45454545454545,63.63636363636363,-18.18181818181818,7.2727272727272725,36.36363636363637
CPU,-20,pgd/eps0.03,pgd,eps0.03,10,110,11,11,0,13,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,11.818181818181818,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,pgd/eps0.03,pgd,eps0.03,20,110,11,11,0,11,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,10.0,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,pgd/eps0.03,pgd,eps0.03,30,110,11,11,1,12,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,10.909090909090908,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,pgd/eps0.03,pgd,eps0.03,40,110,11,11,1,9,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,8.181818181818182,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,mifgsm/eps0.03_default,mifgsm,eps0.03_default,10,110,11,11,0,13,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,11.818181818181818,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,mifgsm/eps0.03_default,mifgsm,eps0.03_default,20,110,11,11,1,12,1,0,8,11,9.090909090909092,1.6231752262825971,37.73646254862038,10.909090909090908,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,100.0
CPU,-20,mifgsm/eps0.03_default,mifgsm,eps0.03_default,30,110,11,11,1,13,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,11.818181818181818,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,mifgsm/eps0.03_default,mifgsm,eps0.03_default,40,110,11,11,2,8,2,0,8,4,18.181818181818183,5.136660067100063,47.69861375782448,7.2727272727272725,18.181818181818183,0.0,18.181818181818183,7.2727272727272725,36.36363636363637
CPU,-20,difgsm/eps0.03_default,difgsm,eps0.03_default,10,110,11,11,0,14,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,12.727272727272727,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,difgsm/eps0.03_default,difgsm,eps0.03_default,20,110,11,11,0,11,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,10.0,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,difgsm/eps0.03_default,difgsm,eps0.03_default,30,110,11,11,0,9,0,0,12,8,0.0,2.7755575615628914e-15,25.88400172488141,8.181818181818182,0.0,0.0,0.0,10.909090909090908,72.72727272727273
CPU,-20,difgsm/eps0.03_default,difgsm,eps0.03_default,40,110,11,11,1,9,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,8.181818181818182,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,10,110,11,11,0,11,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,10.0,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,20,110,11,11,0,11,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,10.0,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,30,110,11,11,1,11,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,10.0,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,40,110,11,11,1,10,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,9.090909090909092,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,10,110,11,11,0,10,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,9.090909090909092,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,20,110,11,11,0,13,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,11.818181818181818,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,30,110,11,11,1,10,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,9.090909090909092,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,40,110,11,11,0,6,0,0,8,4,0.0,2.7755575615628914e-15,25.88400172488141,5.454545454545454,0.0,0.0,0.0,7.2727272727272725,36.36363636363637
CPU,-20,rfgsm/eps0.03_default,rfgsm,eps0.03_default,10,110,11,11,0,15,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,13.636363636363635,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,rfgsm/eps0.03_default,rfgsm,eps0.03_default,20,110,11,11,0,13,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,11.818181818181818,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,rfgsm/eps0.03_default,rfgsm,eps0.03_default,30,110,11,11,1,11,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,10.0,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,rfgsm/eps0.03_default,rfgsm,eps0.03_default,40,110,11,11,1,12,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,10.909090909090908,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,tpgd/eps0.03_default,tpgd,eps0.03_default,10,110,11,8,0,12,0,3,9,11,0.0,0.0,32.441561951087685,10.909090909090908,0.0,27.27272727272727,-27.27272727272727,8.181818181818182,100.0
CPU,-20,tpgd/eps0.03_default,tpgd,eps0.03_default,20,110,11,8,0,7,0,3,8,11,0.0,0.0,32.441561951087685,6.363636363636363,0.0,27.27272727272727,-27.27272727272727,7.2727272727272725,100.0
CPU,-20,tpgd/eps0.03_default,tpgd,eps0.03_default,30,110,11,8,0,9,2,3,12,8,0.0,0.0,32.441561951087685,8.181818181818182,18.181818181818183,27.27272727272727,-9.090909090909086,10.909090909090908,72.72727272727273
CPU,-20,tpgd/eps0.03_default,tpgd,eps0.03_default,40,110,11,8,1,7,3,3,8,4,12.5,2.241690886329617,47.08948057698615,6.363636363636363,27.27272727272727,27.27272727272727,0.0,7.2727272727272725,36.36363636363637
CPU,-20,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,10,110,11,11,0,12,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,10.909090909090908,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,20,110,11,11,0,9,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,8.181818181818182,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,30,110,11,11,2,10,2,0,12,8,18.181818181818183,5.136660067100063,47.69861375782448,9.090909090909092,18.181818181818183,0.0,18.181818181818183,10.909090909090908,72.72727272727273
CPU,-20,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,40,110,11,11,5,7,5,0,8,4,45.45454545454545,21.270957543988047,71.99122443100117,6.363636363636363,45.45454545454545,0.0,45.45454545454545,7.2727272727272725,36.36363636363637
CPU,-20,deepfool/package_default,deepfool,package_default,10,110,11,11,0,10,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,9.090909090909092,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,deepfool/package_default,deepfool,package_default,20,110,11,11,0,10,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,9.090909090909092,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,deepfool/package_default,deepfool,package_default,30,110,11,11,3,11,3,0,12,8,27.27272727272727,9.745880573921466,56.56502930102463,10.0,27.27272727272727,0.0,27.27272727272727,10.909090909090908,72.72727272727273
CPU,-20,deepfool/package_default,deepfool,package_default,40,110,11,11,7,11,7,0,8,4,63.63636363636363,35.37967768916373,84.83377638586862,10.0,63.63636363636363,0.0,63.63636363636363,7.2727272727272725,36.36363636363637
CPU,-20,fab/eps0.005,fab,eps0.005,10,110,11,1,0,9,0,10,9,11,0.0,0.0,79.34567085261071,8.181818181818182,0.0,90.9090909090909,-90.9090909090909,8.181818181818182,100.0
CPU,-20,fab/eps0.005,fab,eps0.005,20,110,11,1,0,8,0,10,8,11,0.0,0.0,79.34567085261071,7.2727272727272725,0.0,90.9090909090909,-90.9090909090909,7.2727272727272725,100.0
CPU,-20,fab/eps0.005,fab,eps0.005,30,110,11,1,0,13,3,10,12,8,0.0,0.0,79.34567085261071,11.818181818181818,27.27272727272727,90.9090909090909,-63.63636363636364,10.909090909090908,72.72727272727273
CPU,-20,fab/eps0.005,fab,eps0.005,40,110,11,1,0,9,7,10,8,4,0.0,0.0,79.34567085261071,8.181818181818182,63.63636363636363,90.9090909090909,-27.272727272727273,7.2727272727272725,36.36363636363637
CPU,-20,fab/eps0.01,fab,eps0.01,10,110,11,3,0,8,0,8,9,11,0.0,0.0,56.15060804490177,7.2727272727272725,0.0,72.72727272727273,-72.72727272727273,8.181818181818182,100.0
CPU,-20,fab/eps0.01,fab,eps0.01,20,110,11,3,0,9,0,8,8,11,0.0,0.0,56.15060804490177,8.181818181818182,0.0,72.72727272727273,-72.72727272727273,7.2727272727272725,100.0
CPU,-20,fab/eps0.01,fab,eps0.01,30,110,11,3,1,11,3,8,12,8,33.33333333333333,6.14903152761605,79.23450448735122,10.0,27.27272727272727,72.72727272727273,-45.45454545454547,10.909090909090908,72.72727272727273
CPU,-20,fab/eps0.01,fab,eps0.01,40,110,11,3,1,9,7,8,8,4,33.33333333333333,6.14903152761605,79.23450448735122,8.181818181818182,63.63636363636363,72.72727272727273,-9.0909090909091,7.2727272727272725,36.36363636363637
CPU,-20,fab/eps0.03,fab,eps0.03,10,110,11,11,0,8,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,7.2727272727272725,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,fab/eps0.03,fab,eps0.03,20,110,11,11,0,9,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,8.181818181818182,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,fab/eps0.03,fab,eps0.03,30,110,11,11,3,11,3,0,12,8,27.27272727272727,9.745880573921466,56.56502930102463,10.0,27.27272727272727,0.0,27.27272727272727,10.909090909090908,72.72727272727273
CPU,-20,fab/eps0.03,fab,eps0.03,40,110,11,11,6,9,6,0,8,4,54.54545454545454,28.008775568998818,78.72904245601195,8.181818181818182,54.54545454545454,0.0,54.54545454545454,7.2727272727272725,36.36363636363637
CPU,-20,square/eps0.03_default,square,eps0.03_default,10,110,11,11,0,12,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,10.909090909090908,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,square/eps0.03_default,square,eps0.03_default,20,110,11,11,0,11,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,10.0,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,square/eps0.03_default,square,eps0.03_default,30,110,11,11,1,12,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,10.909090909090908,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,square/eps0.03_default,square,eps0.03_default,40,110,11,11,2,9,2,0,8,4,18.181818181818183,5.136660067100063,47.69861375782448,8.181818181818182,18.181818181818183,0.0,18.181818181818183,7.2727272727272725,36.36363636363637
CPU,-20,apgd/eps0.03_default,apgd,eps0.03_default,10,110,11,11,0,14,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,12.727272727272727,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,apgd/eps0.03_default,apgd,eps0.03_default,20,110,11,11,0,10,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,9.090909090909092,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,apgd/eps0.03_default,apgd,eps0.03_default,30,110,11,11,1,16,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,14.545454545454545,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,apgd/eps0.03_default,apgd,eps0.03_default,40,110,11,11,1,7,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,6.363636363636363,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,apgdt/eps0.03_default,apgdt,eps0.03_default,10,110,11,11,0,13,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,11.818181818181818,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,apgdt/eps0.03_default,apgdt,eps0.03_default,20,110,11,11,0,16,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,14.545454545454545,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,apgdt/eps0.03_default,apgdt,eps0.03_default,30,110,11,11,3,14,3,0,12,8,27.27272727272727,9.745880573921466,56.56502930102463,12.727272727272727,27.27272727272727,0.0,27.27272727272727,10.909090909090908,72.72727272727273
CPU,-20,apgdt/eps0.03_default,apgdt,eps0.03_default,40,110,11,11,4,11,4,0,8,4,36.36363636363637,15.166223614131383,64.62032231083627,10.0,36.36363636363637,0.0,36.36363636363637,7.2727272727272725,36.36363636363637
CPU,-20,autoattack/eps0.03_standard,autoattack,eps0.03_standard,10,110,11,11,0,12,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,10.909090909090908,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,autoattack/eps0.03_standard,autoattack,eps0.03_standard,20,110,11,11,0,10,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,9.090909090909092,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,autoattack/eps0.03_standard,autoattack,eps0.03_standard,30,110,11,11,1,10,1,0,12,8,9.090909090909092,1.6231752262825971,37.73646254862038,9.090909090909092,9.090909090909092,0.0,9.090909090909092,10.909090909090908,72.72727272727273
CPU,-20,autoattack/eps0.03_standard,autoattack,eps0.03_standard,40,110,11,11,1,8,1,0,8,4,9.090909090909092,1.6231752262825971,37.73646254862038,7.2727272727272725,9.090909090909092,0.0,9.090909090909092,7.2727272727272725,36.36363636363637
CPU,-20,ead/package_default,ead,package_default,10,110,11,11,0,11,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,10.0,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-20,ead/package_default,ead,package_default,20,110,11,11,0,9,0,0,8,11,0.0,2.7755575615628914e-15,25.88400172488141,8.181818181818182,0.0,0.0,0.0,7.2727272727272725,100.0
CPU,-20,ead/package_default,ead,package_default,30,110,11,11,2,9,2,0,12,8,18.181818181818183,5.136660067100063,47.69861375782448,8.181818181818182,18.181818181818183,0.0,18.181818181818183,10.909090909090908,72.72727272727273
CPU,-20,ead/package_default,ead,package_default,40,110,11,11,6,10,6,0,8,4,54.54545454545454,28.008775568998818,78.72904245601195,9.090909090909092,54.54545454545454,0.0,54.54545454545454,7.2727272727272725,36.36363636363637
CPU,-20,ALL/ALL_24,ALL,ALL_24,10,2640,264,206,0,282,0,58,216,264,0.0,0.0,1.8307142149125815,10.681818181818182,0.0,21.96969696969697,-21.96969696969697,8.181818181818182,100.0
CPU,-20,ALL/ALL_24,ALL,ALL_24,20,2640,264,206,2,252,2,58,192,264,0.9708737864077669,0.2666480623550089,3.4702658765398517,9.545454545454547,0.7575757575757576,21.96969696969697,-21.21212121212121,7.2727272727272725,100.0
CPU,-20,ALL/ALL_24,ALL,ALL_24,30,2640,264,206,25,261,43,58,288,192,12.135922330097088,8.356788176808436,17.301422587882644,9.886363636363637,16.28787878787879,21.96969696969697,-5.68181818181818,10.909090909090908,72.72727272727273
CPU,-20,ALL/ALL_24,ALL,ALL_24,40,2640,264,206,46,232,88,58,192,96,22.330097087378643,17.179085863325067,28.494222003179953,8.787878787878787,33.33333333333333,21.96969696969697,11.36363636363636,7.2727272727272725,36.36363636363637
CPU,-18,fgsm/eps0.005,fgsm,eps0.005,10,110,11,1,0,11,0,10,10,11,0.0,0.0,79.34567085261071,10.0,0.0,90.9090909090909,-90.9090909090909,9.090909090909092,100.0
CPU,-18,fgsm/eps0.005,fgsm,eps0.005,20,110,11,1,0,8,0,10,9,11,0.0,0.0,79.34567085261071,7.2727272727272725,0.0,90.9090909090909,-90.9090909090909,8.181818181818182,100.0
CPU,-18,fgsm/eps0.005,fgsm,eps0.005,30,110,11,1,1,10,4,10,14,5,100.0,20.654329147389294,100.0,9.090909090909092,36.36363636363637,90.9090909090909,-54.54545454545454,12.727272727272727,45.45454545454545
CPU,-18,fgsm/eps0.005,fgsm,eps0.005,40,110,11,1,0,10,8,10,12,1,0.0,0.0,79.34567085261071,9.090909090909092,72.72727272727273,90.9090909090909,-18.181818181818173,10.909090909090908,9.090909090909092
CPU,-18,fgsm/eps0.01,fgsm,eps0.01,10,110,11,3,0,11,0,8,10,11,0.0,0.0,56.15060804490177,10.0,0.0,72.72727272727273,-72.72727272727273,9.090909090909092,100.0
CPU,-18,fgsm/eps0.01,fgsm,eps0.01,20,110,11,3,0,8,0,8,9,11,0.0,0.0,56.15060804490177,7.2727272727272725,0.0,72.72727272727273,-72.72727272727273,8.181818181818182,100.0
CPU,-18,fgsm/eps0.01,fgsm,eps0.01,30,110,11,3,1,10,3,8,14,5,33.33333333333333,6.14903152761605,79.23450448735122,9.090909090909092,27.27272727272727,72.72727272727273,-45.45454545454547,12.727272727272727,45.45454545454545
CPU,-18,fgsm/eps0.01,fgsm,eps0.01,40,110,11,3,2,13,9,8,12,1,66.66666666666666,20.76549551264879,93.85096847238394,11.818181818181818,81.81818181818183,72.72727272727273,9.090909090909093,10.909090909090908,9.090909090909092
CPU,-18,fgsm/eps0.03,fgsm,eps0.03,10,110,11,10,0,10,0,1,10,11,0.0,-2.7755575615628914e-15,27.75401687666166,9.090909090909092,0.0,9.090909090909092,-9.090909090909092,9.090909090909092,100.0
CPU,-18,fgsm/eps0.03,fgsm,eps0.03,20,110,11,10,0,10,0,1,9,11,0.0,-2.7755575615628914e-15,27.75401687666166,9.090909090909092,0.0,9.090909090909092,-9.090909090909092,8.181818181818182,100.0
CPU,-18,fgsm/eps0.03,fgsm,eps0.03,30,110,11,10,2,10,2,1,14,5,20.0,5.6680947980693315,50.98431532792765,9.090909090909092,18.181818181818183,9.090909090909092,9.090909090909092,12.727272727272727,45.45454545454545
CPU,-18,fgsm/eps0.03,fgsm,eps0.03,40,110,11,10,4,11,4,1,12,1,40.0,16.817758120350966,68.73304525498135,10.0,36.36363636363637,9.090909090909092,27.272727272727273,10.909090909090908,9.090909090909092
CPU,-18,fgsm/eps0.05,fgsm,eps0.05,10,110,11,10,0,12,0,1,10,11,0.0,-2.7755575615628914e-15,27.75401687666166,10.909090909090908,0.0,9.090909090909092,-9.090909090909092,9.090909090909092,100.0
CPU,-18,fgsm/eps0.05,fgsm,eps0.05,20,110,11,10,0,11,0,1,9,11,0.0,-2.7755575615628914e-15,27.75401687666166,10.0,0.0,9.090909090909092,-9.090909090909092,8.181818181818182,100.0
CPU,-18,fgsm/eps0.05,fgsm,eps0.05,30,110,11,10,0,14,0,1,14,5,0.0,-2.7755575615628914e-15,27.75401687666166,12.727272727272727,0.0,9.090909090909092,-9.090909090909092,12.727272727272727,45.45454545454545
CPU,-18,fgsm/eps0.05,fgsm,eps0.05,40,110,11,10,0,10,0,1,12,1,0.0,-2.7755575615628914e-15,27.75401687666166,9.090909090909092,0.0,9.090909090909092,-9.090909090909092,10.909090909090908,9.090909090909092
CPU,-18,bim/eps0.03_default,bim,eps0.03_default,10,110,11,11,0,13,0,0,10,11,0.0,2.7755575615628914e-15,25.88400172488141,11.818181818181818,0.0,0.0,0.0,9.090909090909092,100.0
CPU,-18,bim/eps0.03_default,bim,eps0.03_default,20,110,11,11,0,8,0,0,9,11,0.0,2.7755575615628914e-15,25.88400172488141,7.2727272727272725,0.0,0.0,0.0,8.181818181818182,100.0
CPU,-18,bim/eps0.03_default,bim,eps0.03_default,30,110,11,11,2,11,2,0,14,5,18.181818181818183,5.136660067100063,47.69861375782448,10.0,18.181818181818183,0.0,18.181818181818183,12.727272727272727,45.45454545454545
CPU,-18,bim/eps0.03_default,bim,eps0.03_default,40,110,11,11,2,8,2,0,12,1,18.181818181818183,5.136660067100063,47.69861375782448,7.2727272727272725,18.181818181818183,0.0,18.181818181818183,10.909090909090908,9.090909090909092
CPU,-18,pgd/eps0.005,pgd,eps0.005,10,110,11,2,0,11,0,9,10,11,0.0,0.0,65.76280471103807,10.0,0.0,81.81818181818183,-81.81818181818183,9.090909090909092,100.0
CPU,-18,pgd/eps0.005,pgd,eps0.005,20,110,11,2,0,8,0,9,9,11,0.0,0.0,65.76280471103807,7.2727272727272725,0.0,81.81818181818183,-81.81818181818183,8.181818181818182,100.0
CPU,-18,pgd/eps0.005,pgd,eps0.005,30,110,11,2,2,10,3,9,14,5,100.0,34.23719528896193,100.0,9.090909090909092,27.27272727272727,81.81818181818183,-54.54545454545456,12.727272727272727,45.45454545454545
CPU,-18,pgd/eps0.005,pgd,eps0.005,40,110,11,2,1,10,8,9,12,1,50.0,9.452865480086615,90.54713451991339,9.090909090909092,72.72727272727273,81.81818181818183,-9.090909090909093,10.909090909090908,9.090909090909092
CPU,-18,pgd/eps0.01,pgd,eps0.01,10,110,11,4,0,12,0,7,10,11,0.0,0.0,48.990002040399915,10.909090909090908,0.0,63.63636363636363,-63.63636363636363,9.090909090909092,100.0
CPU,-18,pgd/eps0.01,pgd,eps0.01,20,110,11,4,0,10,0,7,9,11,0.0,0.0,48.990002040399915,9.090909090909092,0.0,63.63636363636363,-63.63636363636363,8.181818181818182,100.0
CPU,-18,pgd/eps0.01,pgd,eps0.01,30,110,11,4,2,12,4,7,14,5,50.0,15.003570882017147,84.99642911798286,10.909090909090908,36.36363636363637,63.63636363636363,-27.272727272727266,12.727272727272727,45.45454545454545
CPU,-18,pgd/eps0.01,pgd,eps0.01,40,110,11,4,4,12,9,7,12,1,100.0,51.009997959600085,100.0,10.909090909090908,81.81818181818183,63.63636363636363,18.181818181818194,10.909090909090908,9.090909090909092
CPU,-18,pgd/eps0.03,pgd,eps0.03,10,110,11,10,0,13,0,1,10,11,0.0,-2.7755575615628914e-15,27.75401687666166,11.818181818181818,0.0,9.090909090909092,-9.090909090909092,9.090909090909092,100.0
CPU,-18,pgd/eps0.03,pgd,eps0.03,20,110,11,10,0,10,0,1,9,11,0.0,-2.7755575615628914e-15,27.75401687666166,9.090909090909092,0.0,9.090909090909092,-9.090909090909092,8.181818181818182,100.0
CPU,-18,pgd/eps0.03,pgd,eps0.03,30,110,11,10,2,12,2,1,14,5,20.0,5.6680947980693315,50.98431532792765,10.909090909090908,18.181818181818183,9.090909090909092,9.090909090909092,12.727272727272727,45.45454545454545
CPU,-18,pgd/eps0.03,pgd,eps0.03,40,110,11,10,2,12,2,1,12,1,20.0,5.6680947980693315,50.98431532792765,10.909090909090908,18.181818181818183,9.090909090909092,9.090909090909092,10.909090909090908,9.090909090909092
